"YEAR","Seas","Flt","Gender","Part","Ageerr","Lbin_lo","Lbin_hi","NUMTOWS","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15"
"1969","1","MOBILEOTHER","0","0","1","23","23","3","0","0","8","4","0","0","0","0","0","0","0","0","0","0","0"
"1970","1","MOBILEOTHER","0","0","1","23","23","8","0","0","116","139","2","0","0","0","0","0","0","0","0","0","0"
"1985","1","MOBILEOTHER","0","0","1","23","23","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1975","1","MOBILEOTHER","0","0","1","23","23","35","0","74","265","113","0","0","0","0","0","0","0","0","0","0","0"
"1991","1","MOBILEOTHER","0","0","1","23","23","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"1967","1","MOBILEOTHER","0","0","1","23","23","12","0","0","2","133","42","0","0","0","0","0","0","0","0","0","0"
"1971","1","MOBILEOTHER","0","0","1","23","23","32","0","0","331","229","5","0","0","0","0","0","0","0","0","0","0"
"1972","1","MOBILEOTHER","0","0","1","23","23","16","0","0","123","135","0","0","0","0","0","0","0","0","0","0","0"
"1979","1","MOBILEOTHER","0","0","1","23","23","3","0","0","9","2","0","0","0","0","0","0","0","0","0","0","0"
"1980","1","MOBILEOTHER","0","0","1","23","23","2","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0"
"1973","1","MOBILEOTHER","0","0","1","23","23","14","0","0","866","896","12","0","0","0","0","0","0","0","0","0","0"
"2003","1","MOBILEOTHER","0","0","1","23","23","34","0","0","3","34","13","0","0","0","0","0","0","0","0","0","0"
"1978","1","MOBILEOTHER","0","0","1","23","23","11","0","0","14","8","0","0","0","0","0","0","0","0","0","0","0"
"2005","1","MOBILEOTHER","0","0","1","23","23","42","0","0","2","87","7","0","0","0","0","0","0","0","0","0","0"
"2007","1","MOBILEOTHER","0","0","1","23","23","47","0","0","1","74","26","0","0","0","0","0","0","0","0","0","0"
"2004","1","MOBILEOTHER","0","0","1","23","23","37","0","0","5","49","5","0","0","0","0","0","0","0","0","0","0"
"1999","1","MOBILEOTHER","0","0","1","23","23","23","0","0","0","16","34","1","0","0","0","0","0","0","0","0","0"
"1998","1","MOBILEOTHER","0","0","1","23","23","44","0","0","0","87","9","0","0","0","0","0","0","0","0","0","0"
"1994","1","MOBILEOTHER","0","0","1","23","23","8","0","0","0","12","5","0","0","0","0","0","0","0","0","0","0"
"2002","1","MOBILEOTHER","0","0","1","23","23","23","0","0","2","43","5","0","0","0","0","0","0","0","0","0","0"
"1997","1","MOBILEOTHER","0","0","1","23","23","22","0","0","8","40","6","0","0","0","0","0","0","0","0","0","0"
"1996","1","MOBILEOTHER","0","0","1","23","23","11","0","0","0","20","1","0","0","0","0","0","0","0","0","0","0"
"1995","1","MOBILEOTHER","0","0","1","23","23","5","0","0","0","6","4","0","0","0","0","0","0","0","0","0","0"
"2001","1","MOBILEOTHER","0","0","1","23","23","28","0","0","5","20","4","1","0","0","0","0","0","0","0","0","0"
"2000","1","MOBILEOTHER","0","0","1","23","23","38","0","0","0","52","21","0","0","0","0","0","0","0","0","0","0"
"2008","1","MOBILEOTHER","0","0","1","23","23","37","0","0","25","23","4","2","0","0","0","0","0","0","0","0","0"
"2009","1","MOBILEOTHER","0","0","1","23","23","40","0","0","4","124","0","0","0","0","0","0","0","0","0","0","0"
"2006","1","FIXEDOTHER","0","0","1","23","23","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"2014","2","MOBILEGOFM","0","0","1","24","24","59","0","0","61","24","6","22","1","0","0","0","0","0","0","0","0"
"2016","2","MOBILEGOFM","0","0","1","24","24","45","0","0","2","25","27","3","0","1","0","0","0","0","0","0","0"
"2015","2","MOBILEGOFM","0","0","1","24","24","48","0","0","0","111","4","2","1","0","0","0","0","0","0","0","0"
"2012","2","MOBILEGOFM","0","0","1","24","24","41","0","0","0","54","18","3","0","0","0","0","0","0","0","0","0"
"2013","2","MOBILEGOFM","0","0","1","24","24","36","0","0","0","11","81","14","1","0","0","0","0","0","0","0","0"
"2010","2","MOBILEGOFM","0","0","1","24","24","44","0","0","9","49","23","0","0","0","0","0","0","0","0","0","0"
"2011","2","MOBILEGOFM","0","0","1","24","24","55","0","0","2","41","20","0","0","0","0","0","0","0","0","0","0"
"1966","2","MOBILEGOFM","0","0","1","24","24","19","0","0","28","2","0","0","0","0","0","0","0","0","0","0","0"
"1977","2","MOBILEGOFM","0","0","1","24","24","31","0","0","24","3","0","0","0","0","0","0","0","0","0","0","0"
"1976","2","MOBILEGOFM","0","0","1","24","24","55","0","0","109","1","1","0","0","0","0","0","0","0","0","0","0"
"1982","2","MOBILEGOFM","0","0","1","24","24","90","0","0","112","0","0","0","0","0","0","0","0","0","0","0","0"
"1981","2","MOBILEGOFM","0","0","1","24","24","48","0","0","18","7","0","0","0","0","0","0","0","0","0","0","0"
"1993","2","MOBILEGOFM","0","0","1","24","24","82","0","0","48","133","19","0","0","0","0","0","0","0","0","0","0"
"1974","2","MOBILEGOFM","0","0","1","24","24","61","0","6","252","98","0","0","0","0","0","0","0","0","0","0","0"
"2006","2","MOBILEGOFM","0","0","1","24","24","65","0","0","6","98","3","0","0","0","0","0","0","0","0","0","0"
"1992","2","MOBILEGOFM","0","0","1","24","24","89","0","0","64","161","14","0","0","0","0","0","0","0","0","0","0"
"1964","2","MOBILEGOFM","0","0","1","24","24","16","0","0","1","21","2","0","0","0","0","0","0","0","0","0","0"
"1983","2","MOBILEGOFM","0","0","1","24","24","118","0","4","103","3","0","0","0","0","0","0","0","0","0","0","0"
"1984","2","MOBILEGOFM","0","0","1","24","24","112","0","4","209","2","0","0","0","0","0","0","0","0","0","0","0"
"1969","2","MOBILEGOFM","0","0","1","24","24","18","0","0","21","10","0","0","0","0","0","0","0","0","0","0","0"
"1970","2","MOBILEGOFM","0","0","1","24","24","26","0","26","251","333","45","0","0","0","0","0","0","0","0","0","0"
"1985","2","MOBILEGOFM","0","0","1","24","24","67","0","1","56","1","0","0","0","0","0","0","0","0","0","0","0"
"1988","2","MOBILEGOFM","0","0","1","24","24","45","0","0","67","21","1","0","0","0","0","0","0","0","0","0","0"
"1986","2","MOBILEGOFM","0","0","1","24","24","39","0","0","93","6","0","0","0","0","0","0","0","0","0","0","0"
"1975","2","MOBILEGOFM","0","0","1","24","24","59","0","0","31","3","0","0","0","0","0","0","0","0","0","0","0"
"1965","2","MOBILEGOFM","0","0","1","24","24","10","0","0","5","2","0","0","0","0","0","0","0","0","0","0","0"
"1991","2","MOBILEGOFM","0","0","1","24","24","59","0","0","34","72","1","0","0","0","0","0","0","0","0","0","0"
"1990","2","MOBILEGOFM","0","0","1","24","24","66","0","0","92","27","0","0","0","0","0","0","0","0","0","0","0"
"1989","2","MOBILEGOFM","0","0","1","24","24","53","0","0","92","3","0","0","0","0","0","0","0","0","0","0","0"
"1967","2","MOBILEGOFM","0","0","1","24","24","22","0","0","18","14","1","0","0","0","0","0","0","0","0","0","0"
"1987","2","MOBILEGOFM","0","0","1","24","24","46","0","0","86","48","0","0","0","0","0","0","0","0","0","0","0"
"1971","2","MOBILEGOFM","0","0","1","24","24","17","0","0","34","5","0","0","0","0","0","0","0","0","0","0","0"
"1972","2","MOBILEGOFM","0","0","1","24","24","53","0","17","66","34","1","0","0","0","0","0","0","0","0","0","0"
"1979","2","MOBILEGOFM","0","0","1","24","24","55","0","0","110","1","0","0","0","0","0","0","0","0","0","0","0"
"1980","2","MOBILEGOFM","0","0","1","24","24","138","0","0","127","35","0","0","0","0","0","0","0","0","0","0","0"
"1973","2","MOBILEGOFM","0","0","1","24","24","41","0","25","320","2","0","0","0","0","0","0","0","0","0","0","0"
"2003","2","MOBILEGOFM","0","0","1","24","24","69","0","1","22","50","13","0","0","0","0","0","0","0","0","0","0"
"1978","2","MOBILEGOFM","0","0","1","24","24","197","0","3","217","3","0","0","0","0","0","0","0","0","0","0","0"
"2005","2","MOBILEGOFM","0","0","1","24","24","83","0","0","5","136","7","0","0","0","0","0","0","0","0","0","0"
"2007","2","MOBILEGOFM","0","0","1","24","24","57","0","0","10","57","14","2","0","0","0","0","0","0","0","0","0"
"2004","2","MOBILEGOFM","0","0","1","24","24","59","0","0","51","48","1","0","0","0","0","0","0","0","0","0","0"
"1999","2","MOBILEGOFM","0","0","1","24","24","135","0","0","19","84","84","5","0","0","0","0","0","0","0","0","0"
"1998","2","MOBILEGOFM","0","0","1","24","24","72","0","0","3","105","17","0","0","0","0","0","0","0","0","0","0"
"1994","2","MOBILEGOFM","0","0","1","24","24","40","0","0","2","65","35","1","0","0","0","0","0","0","0","0","0"
"2002","2","MOBILEGOFM","0","0","1","24","24","102","0","0","19","184","32","0","0","0","0","0","0","0","0","0","0"
"1997","2","MOBILEGOFM","0","0","1","24","24","138","0","0","14","114","19","0","0","0","0","0","0","0","0","0","0"
"1996","2","MOBILEGOFM","0","0","1","24","24","86","0","0","2","53","10","0","0","0","0","0","0","0","0","0","0"
"1995","2","MOBILEGOFM","0","0","1","24","24","95","0","0","8","65","25","0","0","0","0","0","0","0","0","0","0"
"2001","2","MOBILEGOFM","0","0","1","24","24","72","0","0","49","33","9","0","0","0","0","0","0","0","0","0","0"
"2000","2","MOBILEGOFM","0","0","1","24","24","103","0","0","21","91","17","3","0","0","0","0","0","0","0","0","0"
"2008","2","MOBILEGOFM","0","0","1","24","24","52","0","0","105","52","10","1","1","0","0","0","0","0","0","0","0"
"2009","2","MOBILEGOFM","0","0","1","24","24","45","0","0","11","76","5","0","0","0","0","0","0","0","0","0","0"
"2014","1","MOBILEGOFM","0","0","1","24","24","11","0","0","12","8","5","8","2","0","0","0","0","0","0","0","0"
"2016","1","MOBILEGOFM","0","0","1","24","24","7","0","0","0","7","11","0","0","0","0","0","0","0","0","0","0"
"2015","1","MOBILEGOFM","0","0","1","24","24","13","0","0","1","27","2","0","0","0","0","0","0","0","0","0","0"
"2012","1","MOBILEGOFM","0","0","1","24","24","7","0","0","0","6","12","1","0","0","0","0","0","0","0","0","0"
"2013","1","MOBILEGOFM","0","0","1","24","24","7","0","0","0","0","10","2","0","0","0","0","0","0","0","0","0"
"2010","1","MOBILEGOFM","0","0","1","24","24","7","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0"
"2011","1","MOBILEGOFM","0","0","1","24","24","9","0","0","0","7","3","0","0","0","0","0","0","0","0","0","0"
"1966","1","MOBILEGOFM","0","0","1","24","24","10","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0"
"1977","1","MOBILEGOFM","0","0","1","24","24","50","0","0","22","87","0","0","0","0","0","0","0","0","0","0","0"
"1976","1","MOBILEGOFM","0","0","1","24","24","69","0","0","51","56","4","0","0","0","0","0","0","0","0","0","0"
"1982","1","MOBILEGOFM","0","0","1","24","24","11","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0"
"1981","1","MOBILEGOFM","0","0","1","24","24","50","0","0","1","72","8","1","0","0","0","0","0","0","0","0","0"
"1993","1","MOBILEGOFM","0","0","1","24","24","41","0","0","7","60","27","0","0","0","0","0","0","0","0","0","0"
"1974","1","MOBILEGOFM","0","0","1","24","24","37","0","0","8","128","2","0","0","0","0","0","0","0","0","0","0"
"2006","1","MOBILEGOFM","0","0","1","24","24","44","0","0","0","83","18","0","0","0","0","0","0","0","0","0","0"
"1992","1","MOBILEGOFM","0","0","1","24","24","37","0","0","2","49","32","1","0","0","0","0","0","0","0","0","0"
"1983","1","MOBILEGOFM","0","0","1","24","24","16","0","0","10","24","0","0","0","0","0","0","0","0","0","0","0"
"1984","1","MOBILEGOFM","0","0","1","24","24","49","0","0","35","36","0","0","0","0","0","0","0","0","0","0","0"
"1985","1","MOBILEGOFM","0","0","1","24","24","20","0","0","10","16","0","0","0","0","0","0","0","0","0","0","0"
"1988","1","MOBILEGOFM","0","0","1","24","24","30","0","0","3","64","29","0","0","0","0","0","0","0","0","0","0"
"1986","1","MOBILEGOFM","0","0","1","24","24","17","0","0","15","15","0","0","0","0","0","0","0","0","0","0","0"
"1975","1","MOBILEGOFM","0","0","1","24","24","20","0","0","21","14","0","0","0","0","0","0","0","0","0","0","0"
"1991","1","MOBILEGOFM","0","0","1","24","24","39","0","0","3","42","6","1","0","0","0","0","0","0","0","0","0"
"1990","1","MOBILEGOFM","0","0","1","24","24","41","0","0","6","26","1","0","0","0","0","0","0","0","0","0","0"
"1989","1","MOBILEGOFM","0","0","1","24","24","15","0","0","0","26","3","0","0","0","0","0","0","0","0","0","0"
"1967","1","MOBILEGOFM","0","0","1","24","24","25","0","0","1","13","1","0","0","0","0","0","0","0","0","0","0"
"1987","1","MOBILEGOFM","0","0","1","24","24","33","0","0","7","111","2","0","0","0","0","0","0","0","0","0","0"
"1971","1","MOBILEGOFM","0","0","1","24","24","6","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0"
"1972","1","MOBILEGOFM","0","0","1","24","24","18","0","0","4","14","1","0","0","0","0","0","0","0","0","0","0"
"1968","1","MOBILEGOFM","0","0","1","24","24","5","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0"
"1979","1","MOBILEGOFM","0","0","1","24","24","63","0","0","9","32","1","0","0","0","0","0","0","0","0","0","0"
"1980","1","MOBILEGOFM","0","0","1","24","24","128","0","0","7","326","4","0","0","0","0","0","0","0","0","0","0"
"2003","1","MOBILEGOFM","0","0","1","24","24","24","0","0","1","21","9","0","0","0","0","0","0","0","0","0","0"
"1978","1","MOBILEGOFM","0","0","1","24","24","68","0","0","13","28","1","0","0","0","0","0","0","0","0","0","0"
"2005","1","MOBILEGOFM","0","0","1","24","24","30","0","0","1","64","4","0","0","0","0","0","0","0","0","0","0"
"2007","1","MOBILEGOFM","0","0","1","24","24","34","0","0","4","38","30","5","0","0","0","0","0","0","0","0","0"
"2004","1","MOBILEGOFM","0","0","1","24","24","33","0","0","14","48","1","0","0","0","0","0","0","0","0","0","0"
"1999","1","MOBILEGOFM","0","0","1","24","24","43","0","0","0","18","78","6","0","0","0","0","0","0","0","0","0"
"1998","1","MOBILEGOFM","0","0","1","24","24","25","0","0","0","22","11","3","0","0","0","0","0","0","0","0","0"
"1994","1","MOBILEGOFM","0","0","1","24","24","27","0","0","0","24","25","1","0","0","0","0","0","0","0","0","0"
"2002","1","MOBILEGOFM","0","0","1","24","24","55","0","0","1","87","35","1","0","0","0","0","0","0","0","0","0"
"1997","1","MOBILEGOFM","0","0","1","24","24","33","0","0","0","29","22","1","1","0","0","0","0","0","0","0","0"
"1996","1","MOBILEGOFM","0","0","1","24","24","31","0","0","0","32","14","4","0","0","0","0","0","0","0","0","0"
"1995","1","MOBILEGOFM","0","0","1","24","24","23","0","0","0","8","14","11","0","0","0","0","0","0","0","0","0"
"2001","1","MOBILEGOFM","0","0","1","24","24","56","0","0","11","40","17","4","1","0","0","0","0","0","0","0","0"
"2000","1","MOBILEGOFM","0","0","1","24","24","37","0","0","0","45","29","1","0","0","0","0","0","0","0","0","0"
"2008","1","MOBILEGOFM","0","0","1","24","24","20","0","0","29","17","4","0","0","0","0","0","0","0","0","0","0"
"2009","1","MOBILEGOFM","0","0","1","24","24","23","0","0","2","68","1","0","0","0","0","0","0","0","0","0","0"
"2015","2","FIXEDGOFM","0","0","1","24","24","2","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0"
"1966","2","FIXEDGOFM","0","0","1","24","24","160","0","0","17","4","0","0","0","0","0","0","0","0","0","0","0"
"1977","2","FIXEDGOFM","0","0","1","24","24","196","0","0","88","5","0","0","0","0","0","0","0","0","0","0","0"
"1976","2","FIXEDGOFM","0","0","1","24","24","173","0","0","201","1","0","0","0","0","0","0","0","0","0","0","0"
"1982","2","FIXEDGOFM","0","0","1","24","24","121","0","0","20","0","0","0","0","0","0","0","0","0","0","0","0"
"1981","2","FIXEDGOFM","0","0","1","24","24","306","0","0","25","8","1","0","0","0","0","0","0","0","0","0","0"
"1974","2","FIXEDGOFM","0","0","1","24","24","127","0","2","70","4","0","0","0","0","0","0","0","0","0","0","0"
"1992","2","FIXEDGOFM","0","0","1","24","24","31","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"1964","2","FIXEDGOFM","0","0","1","24","24","255","0","2","37","277","3","0","0","0","0","0","0","0","0","0","0"
"1983","2","FIXEDGOFM","0","0","1","24","24","43","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0"
"1969","2","FIXEDGOFM","0","0","1","24","24","213","0","0","45","7","0","0","0","0","0","0","0","0","0","0","0"
"1970","2","FIXEDGOFM","0","0","1","24","24","72","0","0","15","9","0","0","0","0","0","0","0","0","0","0","0"
"1986","2","FIXEDGOFM","0","0","1","24","24","12","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0"
"1975","2","FIXEDGOFM","0","0","1","24","24","122","0","2","79","1","1","0","0","0","0","0","0","0","0","0","0"
"1965","2","FIXEDGOFM","0","0","1","24","24","243","0","1","3","2","0","0","0","0","0","0","0","0","0","0","0"
"1967","2","FIXEDGOFM","0","0","1","24","24","206","0","0","62","65","0","0","0","0","0","0","0","0","0","0","0"
"1987","2","FIXEDGOFM","0","0","1","24","24","17","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"1971","2","FIXEDGOFM","0","0","1","24","24","83","0","0","190","96","0","0","0","0","0","0","0","0","0","0","0"
"1972","2","FIXEDGOFM","0","0","1","24","24","93","0","0","19","184","61","0","0","0","0","0","0","0","0","0","0"
"1968","2","FIXEDGOFM","0","0","1","24","24","209","0","0","18","3","0","0","0","0","0","0","0","0","0","0","0"
"1979","2","FIXEDGOFM","0","0","1","24","24","493","0","0","73","3","0","0","0","0","0","0","0","0","0","0","0"
"1980","2","FIXEDGOFM","0","0","1","24","24","175","0","0","100","39","0","0","0","0","0","0","0","0","0","0","0"
"1973","2","FIXEDGOFM","0","0","1","24","24","95","0","0","54","0","0","0","0","0","0","0","0","0","0","0","0"
"1978","2","FIXEDGOFM","0","0","1","24","24","217","0","0","60","0","0","0","0","0","0","0","0","0","0","0","0"
"1999","2","FIXEDGOFM","0","0","1","24","24","2","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0"
"1998","2","FIXEDGOFM","0","0","1","24","24","4","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0"
"2001","2","FIXEDGOFM","0","0","1","24","24","2","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0"
"1966","1","FIXEDGOFM","0","0","1","24","24","61","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1977","1","FIXEDGOFM","0","0","1","24","24","52","0","0","7","6","0","0","0","0","0","0","0","0","0","0","0"
"1976","1","FIXEDGOFM","0","0","1","24","24","65","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0"
"1974","1","FIXEDGOFM","0","0","1","24","24","17","0","0","4","6","0","0","0","0","0","0","0","0","0","0","0"
"1964","1","FIXEDGOFM","0","0","1","24","24","74","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0"
"1969","1","FIXEDGOFM","0","0","1","24","24","87","0","0","3","6","0","0","0","0","0","0","0","0","0","0","0"
